,0,1
276,0.003246324459246237,0.0007810890875838985
278,0.0022980002973147814,4.880185086890915e-06
279,0.006983209380813068,0.0005607438883668389
280,0.00030944303709307705,0.002693455308329374
281,4.358371314557683e-21,0.004637826840309087
282,0.0036085141049114187,1.345838631239578e-21
284,0.0004675149805604109,0.006892613161039805
285,0.0021121202652898915,0.007315554677291158
289,0.0011034387414985173,1.3174101975783343e-06
291,0.0030763195052126726,0.00010371266025942289
295,0.004541032812977238,0.00037301110174060376
296,0.005300019797497412,0.0003728277259457449
297,0.0007824560938218621,0.0044014584471033825
298,0.0014864972639243167,5.724770493157326e-06
301,0.002883172356034207,0.0022221162110484935
302,0.0018551223244868227,0.0008543692003183199
303,0.0020859729583861705,0.0020298208442234757
304,0.0077810763354315094,0.0024132555810087
305,4.358371314557683e-21,0.0038737950810603327
306,0.004790258479107619,0.0005003286142355462
307,0.007907721828547612,0.0005541644069589061
308,0.004238833140649813,0.00020713855305199512
309,0.0029824796525761404,0.0011728303251525537
310,0.0033136579615565876,9.097481289022738e-06
311,0.004964071580298959,0.0004004015756685108
312,0.004558372657556798,0.0018729507326548517
313,0.0036968618214272254,1.4596832773659843e-05
315,0.005379961514875314,0.0008975326209595386
316,0.005513179387981368,0.0004809723581020222
317,0.0017746125858401401,0.0025614682414846907
319,0.005744120973989941,0.0008404369624921391
320,0.00478043195908452,0.001006923394196535
321,0.0038258903227644677,6.862338203511178e-06
322,0.004266548932948994,8.420633841719717e-05
323,0.0065628181695326585,8.282538421006973e-05
324,0.0057726113074832355,1.345838631239578e-21
325,0.0005424778530837632,0.0029346679409102366
326,0.001630988492783852,0.0030517352384943686
327,0.006167063178493535,0.0035177205614791546
328,0.0009579090677842585,0.0012979148594051285
330,0.003990722806215405,0.0008172275660048635
331,0.0029439771258108097,0.00016335234625588086
332,0.0023453493388327753,0.0003785691963284298
334,6.307491770177209e-05,0.004748281322281189
335,0.0012110532456367856,0.004439520272076138
336,0.0008724531383994758,0.0037849852213535486
337,0.0031814043743890537,0.0006627003396014159
339,0.0006932470382797622,0.00047741043675852046
340,0.0036624594565942466,0.0001917172456192601
341,0.0027982941552584174,0.0006041035748774815
342,0.0028425405657975687,0.00046245117152643504
343,0.003035546146889789,4.537842452805272e-06
344,0.0017022882979731598,1.345838631239578e-21
345,0.00024117855812621637,0.0047051027775898155
346,0.0001865786696710276,0.002848599835035053
347,0.0020406727661788347,0.00410844217855534
348,0.003482411366478316,0.0029721455284858404
349,0.0030705055928094104,0.0007008153473703237
350,0.004579906134725443,0.00041691052085840826
351,0.0035546573804092507,0.0007018102341421824
352,4.358371314557683e-21,0.0014846980116245375
353,0.0020427459575677914,1.345838631239578e-21
354,0.0021405011271543673,1.345838631239578e-21
355,0.006289597430680089,0.0008332236813476169
356,0.003248667522971997,0.0006467757312867852
357,0.0006882752768809876,0.0033999887099767398
358,0.0007574715873486458,0.005296627290825495
359,4.358371314557683e-21,0.00945824528850436
360,0.004109445209792774,0.0006566381221935443
361,0.006158182121316788,0.0010962532366190175
362,4.0464198755933496e-05,0.002859836390210792
363,0.004698297072260145,0.0014347196142316483
364,0.002341067768202691,1.345838631239578e-21
365,0.0019551033917315505,1.345838631239578e-21
366,0.004050097802009406,1.345838631239578e-21
367,8.54477508846154e-05,0.005231992623798727
368,0.0018799299286010825,0.005737143203279003
369,0.0003814566564818493,0.002320439428017809
372,0.0012607046008751717,1.345838631239578e-21
373,0.0010753068654523524,1.345838631239578e-21
376,0.003872793250461203,0.00044518001324133174
377,0.004446723407538395,0.002053969589277291
379,2.55326776976103e-18,0.00691337475359066
380,0.0002780479714673978,0.004110039383879687
382,0.0008138623007592001,0.005344867106093737
383,0.00018415905443490966,0.0036608104517897814
384,0.0031871556153141045,1.345838631239578e-21
385,0.00016758090230009726,0.002911520786247479
386,0.004699411038305307,0.0006486280924429802
387,0.01366981572472136,0.00039282205174371676
388,7.634300236351032e-05,0.004650211251973519
389,0.003324375547771242,1.6881047251440394e-05
390,0.0034160587994439494,2.9207454041271875e-05
391,0.004856336515142092,2.433217154264735e-05
392,0.0049187985166227995,0.00011274079148338376
393,0.0009348497597842185,0.001339386841577116
394,0.0010675107283658497,0.0023808948968096198
395,0.0031914150003472482,6.546375609673725e-06
396,0.0023764618813288665,1.345838631239578e-21
397,0.0017022882979731598,1.345838631239578e-21
398,0.0033366770326576866,6.439828525470829e-06
399,0.0027354593144657794,1.345838631239578e-21
400,0.0009412802546688402,0.0003352384390040294
401,0.005127031046758296,0.001936061306087475
402,0.0009851439242923817,0.010311002439777188
405,0.0010529336716031492,0.003947558757705929
406,0.00378768532377477,2.2078920556742228e-05
407,0.0018476208086220679,4.434382108675014e-06
408,0.0031312775568520935,0.00015757280795576057
409,0.0013213802233771853,1.345838631239578e-21
410,0.004590455562963527,0.0020743518381148383
411,0.001374732782179162,0.0008349826914413077
412,0.0066783340389972605,0.00057323337188269
414,0.0034957529073181056,2.162760501155453e-05
415,0.004816406441554731,0.000606166648479334
416,0.00046582187341937453,1.4944143448151716e-06
417,0.011050709308584844,0.0014700927245169936
418,0.0024050996469916976,4.946069441828532e-09
419,0.0017655545593245755,2.641442926070383e-07
420,0.002005666410483228,1.345838631239578e-21
421,0.0012607046008751717,1.345838631239578e-21
422,5.878915389623941e-06,0.0023083641481086827
423,4.358371314557683e-21,0.002306360247112368
426,0.004309182598962797,0.008078126184753474
427,0.00375047954893559,0.0011867135582078459
428,0.002414035409749154,0.002380370592037192
430,0.007371458856197649,5.1566917390627264e-05
432,0.002629286380439423,0.004731972124597015
433,0.001287369654141571,0.003246238456497617
434,5.226335102916665e-05,0.005159919674641013
435,0.00029931128568793264,0.00875835617947919
436,0.0009438430166979888,1.345838631239578e-21
437,0.0032259205963570538,1.345838631239578e-21
438,0.0013677376994756859,0.002509205241103082
439,0.0006900059382122605,0.0007752190591349654
440,1.4658172770229022e-05,0.0030614353323050528
441,0.00014046619862301095,0.0023894729349782564
442,0.0001013691410481211,0.005759541723992025
443,0.0008222098658952519,5.23082633194957e-06
444,0.00028686772780890836,0.006705560331956353
445,0.0017085606669211004,0.0038106172874924045
446,0.0001046826596852628,0.005978671067917672
447,4.358371314557683e-21,0.004008456391876394
448,3.909132472768071e-05,0.003317350791527609
449,4.358371314557683e-21,0.0022344648015071833
450,9.55238343586772e-06,0.0051287314462385636
453,5.068423500415684e-05,0.0027371212808451604
454,8.817286350465889e-05,0.0019415680916190909
455,0.00030644719194709174,0.002673928002007217
456,1.5552266146450062e-05,0.0027444503200398226
457,4.358371314557683e-21,0.005526819731204945
458,9.850020627681321e-05,0.0044070526961483515
459,0.00029594856764266034,0.007190918573934585
460,0.00586449278957049,5.9048381542238e-05
461,0.0005253567357606747,0.005133275331322987
462,8.060787335418294e-05,0.0037278209616908643
466,0.00011305640538390461,0.004709677479316553
467,0.004225382933681889,1.345838631239578e-21
468,4.358371314557683e-21,0.005709981937865776
469,5.19852229379006e-07,0.003862777708379536
470,4.104113822076864e-05,0.003759475334771308
471,0.0030574168518090667,2.1098719974656388e-05
472,0.00022311802562127844,0.005960828466180119
473,0.0036804068955544264,0.001164217943722756
474,6.0741563037139013e-05,0.004518549368091583
475,0.0003618504966048,0.0041763876930243395
476,0.000209084208805609,0.0038709114607785333
477,4.686221948091449e-05,0.009352225613730517
478,4.865927056102688e-06,0.0037717223508052598
479,5.236444691062641e-06,0.004953306975227415
480,4.358371314557683e-21,0.0028752472254327628
481,0.0030451233414421986,2.7543046773526665e-05
482,8.332256050852273e-05,0.004937712513696601
483,0.001340549761813331,0.004589112535072151
484,3.4151642375394873e-05,0.004378054429206334
485,1.668517800912896e-05,0.003506957337665362
486,9.620539894130393e-05,0.005373853324022844
487,0.0004266975335565972,0.0031444740570817946
488,4.358371314557683e-21,0.004763358570730838
490,5.4631520167971704e-05,0.008567875016422479
491,0.00032085025091637163,0.0051574331452214255
492,5.452186903966249e-06,0.006184586091105233
493,1.4661548068485168e-20,0.003367673967950816
494,6.455322204744998e-05,0.005079869329089863
495,4.358371314557683e-21,0.0031594054152056356
496,0.0004592479684724999,0.005151091490674303
497,0.001414517283126113,0.008412189250955078
498,7.689802812040865e-05,0.00539408415248074
499,4.358371314557683e-21,0.005237526152460274
500,1.3178324416429411e-05,0.004012553889222048
501,0.0005878484916268673,0.0028725187409841656
502,0.005451432420805338,0.0003369735812047261
503,0.0005874589874996002,0.004352783832638329
504,0.0005395852196989531,0.0026155413026183144
505,1.2262106014586948e-05,0.00568585968156312
507,0.0009925236884157104,0.0054236079069487865
508,9.235667104008622e-07,0.0036486664932873793
509,4.304447125971538e-05,0.004829240418340633
511,0.0017136751652382207,0.004905576631244461
513,4.358371314557683e-21,0.0029619782391787004
514,0.00027193275133049235,0.006922879247745229
515,4.358371314557683e-21,0.00348807030940077
516,8.46213966378787e-05,0.0017447726583520596
517,0.000149173051481442,0.0059036961003579155
518,0.0005917485484994823,0.005333902704278057
519,0.0005074158690320477,0.015648637418161013
520,4.358371314557683e-21,0.0077493019584446
522,2.006543708516236e-05,0.002538077441310185
523,2.28314118548674e-12,0.00775557854419148
524,4.350670634748836e-07,0.005773171282973132
525,4.004075549674675e-05,0.002937581175284176
526,9.73895901204924e-05,0.004477612343517846
527,0.00020831570146740265,0.005254873660144948
528,0.00013030601260882182,0.0034485203652973215
529,2.9491847029851453e-06,0.003746694313737198
530,4.358371314557683e-21,0.003287790139500609
531,0.006631865777444026,0.001550994372906811
532,0.005295731968052725,0.0004273450346748035
533,4.4939048351269926e-05,0.005637708073603773
534,0.0028922366202096756,0.0006721544323778349
536,0.00018772263515447413,0.004044187606342307
537,0.00028324030421130966,0.0039119955810405505
539,0.007222016759618656,2.0564481563289813e-05
540,0.0002503314657111293,0.004765340571942361
546,0.00016324236608951053,0.004271014672767169
2000,0.0056516989915516595,4.09344999326245e-05
2001,0.0011919601571372326,1.5904781003769136e-06
2002,0.006640225284134317,2.4095311495164686e-05
2003,0.00032733155248839936,0.0032231914459462823
2004,0.002384886628812532,0.0019856843558597806
2005,0.0002932655087597325,1.345838631239578e-21
2006,4.358371314557683e-21,0.006802678591309671
2008,0.004675249377849214,0.0021346585799867355
2009,0.0041140117657301346,0.0001210117522280843
2010,0.0033961148826768053,0.001754032086330151
2012,0.0004550459661360985,0.0035006306161870747
2017,0.00010686811494783059,0.002238797419327921
2021,2.295527940349969e-05,0.004479987918319986
2022,2.0799484466311576e-05,0.0009230343966495837
2023,4.358371314557683e-21,0.0017717091952706343
3002,0.00828859927700818,0.0032125941487628215
3016,0.007233267212232608,2.9879449556668828e-05
3041,0.0005754387899257058,1.4728459741518993e-06
3042,0.0010281147146174517,1.345838631239578e-21
3043,0.0005797892816859075,1.345838631239578e-21
3044,0.00044832543293154463,1.345838631239578e-21
3046,0.0008422017669698063,1.8862197305193022e-06
3047,0.0009758662619073847,1.345838631239578e-21
3048,0.0006387794702295321,1.345838631239578e-21
3049,0.0011073301106617485,1.345838631239578e-21
3050,0.0010785348409793284,1.1895732104458483e-06
3052,0.0019232705548125483,3.3591291195504427e-06
3053,0.000626981432520807,1.345838631239578e-21
3054,0.0009067634696134249,1.345838631239578e-21
3055,0.0009386791972917423,1.1775970556340427e-06
3056,0.0008083428485759471,2.252837084860419e-07
3057,0.0013028404498349026,1.345838631239578e-21
3058,0.0009826079977409419,1.345838631239578e-21
3059,0.0006590046777302027,1.345838631239578e-21
3060,0.0009927206014912775,1.345838631239578e-21
3061,0.000523778223458514,1.326216461833325e-07
3062,0.0011859778146841513,7.62788856845202e-07
3063,0.000888223696071143,1.345838631239578e-21
3064,0.0026579283331181233,3.4476493795827815e-10
3065,0.0008629421866953042,1.345838631239578e-21
3066,0.0013769995440040303,1.345838631239578e-21
3067,0.0013430865596341139,5.204552067138218e-06
3068,0.0013262867079008225,6.8979051241440236e-06
3069,0.0008140646019020148,1.345838631239578e-21
3070,0.0007968426108688791,2.9774574908970096e-06
3071,0.0010099828719072742,2.714888984032789e-06
3072,0.0008819646951586254,2.118965258665337e-06
3073,0.0011891978985966924,3.0962290040107817e-06
3074,0.0028075522955226823,7.5466598315229e-06
3075,0.0006252959985624178,1.345838631239578e-21
3076,0.0014696984117154384,1.345838631239578e-21
3077,0.002136582495730926,1.2738607570927958e-05
3078,0.0034399707090724935,1.345838631239578e-21
3079,0.0018426335633849142,2.7234946400905236e-05
3080,0.0017516909286096444,7.810622984353481e-06
3081,0.0012565840844214365,1.5089352401250033e-05
3082,0.0025037636565104853,1.9668210463541457e-05
3083,0.0015777731925418759,5.065305811998901e-06
3084,0.0017414813234771025,2.70807990596399e-06
3085,0.002368408910348667,1.813247018349042e-05
3086,0.0038798689722120876,1.345838631239578e-21
3087,0.0032512596241303644,3.974716876070765e-06
3088,0.001343854416999736,1.3503575648912941e-05
3089,0.0005258512710262808,1.394778696626183e-09
3090,0.007186690398571824,1.345838631239578e-21
3091,0.0012084561481651025,1.345838631239578e-21
3092,0.0046506600550312235,3.23814691624625e-06
3093,0.007702647922239535,7.345083598572032e-06
3094,0.001147780525663089,1.345838631239578e-21
3095,0.0009741808279489921,1.345838631239578e-21
3096,0.0027607408238416132,1.345838631239578e-21
3098,0.0014140790910885917,1.345838631239578e-21
3099,0.0009718357836401543,4.7880978791069815e-06
3100,0.0023482246346436583,1.868920946510557e-05
3101,0.0021225289609637875,3.2314244634631026e-06
3102,0.0016045331283865776,5.429617796688976e-21
3103,0.001851479445210448,9.404639005362967e-06
3105,0.0009589241133339736,2.8827202917095154e-06
3106,0.002700065201339597,1.345838631239578e-21
3107,0.004935769395115786,5.999394779037504e-06
3108,0.003718067312206711,1.345838631239578e-21
3109,0.002240663695678138,1.4673768617435803e-06
3110,0.0034204939788027534,6.0231903306194696e-06
3111,0.0020130761703138727,2.0562371384746092e-06
3112,0.005564219040161495,1.0067125280193112e-05
3113,0.003402987111010743,2.2499106433695118e-06
3114,0.0009758662619073819,1.345838631239578e-21
3115,0.002872794581587207,1.3989009805457125e-05
3116,0.003046980280059498,1.8926011080558317e-05
3117,0.001894684134396523,3.243733430631411e-05
3118,0.002453389346964965,1.960432743606529e-05
3119,0.005870565552584191,1.3626971672886872e-05
3120,0.0010631021358448113,1.2788817241541735e-06
3121,0.0009410831959693862,9.565371671871273e-05
3122,0.0012312671789178593,3.792528840502742e-05
3123,0.0005658684321799959,7.31847091483878e-05
3124,0.0023400221508713733,7.85260122429088e-05
3125,0.0017096176537330808,6.427871549492132e-05
3126,0.0018998287204068849,0.00018019251679029271
3127,0.0006271316302886115,1.649651361166903e-05
3128,0.00028168117312273754,6.782890135888881e-05
3129,0.0017623154974769322,0.0008486998561319807
3131,6.2790510552230904e-06,0.001126518621472883
3132,4.358371314557683e-21,0.0020313316377338028
3134,4.358371314557683e-21,0.002120345046578318
3135,4.358371314557683e-21,0.0018915349379459428
3137,4.358371314557683e-21,0.0036255846140900525
3139,4.358371314557683e-21,0.0014858392091738268
3140,1.0755886374213798e-05,0.0032230946975958033
3141,3.661447210257139e-05,0.006227101878925119
3142,0.0001968132533466536,0.0031538289181806795
3143,4.358371314557683e-21,0.0029853727889391176
3144,4.358371314557683e-21,0.0007566139751783772
3145,4.358371314557683e-21,0.0017020961447640267
3146,4.358371314557683e-21,0.0014983923822160016
3147,4.358371314557683e-21,0.0034777995314571723
3148,4.358371314557683e-21,0.0016102297420462902
3150,1.945521798426124e-05,0.0015796780864920502
3151,4.358371314557683e-21,0.0017443204540877064
3152,4.358371314557683e-21,0.000993412466655773
3153,2.5444272936843196e-06,0.0010005394408906174
3154,4.358371314557683e-21,0.00014892628018216923
3155,6.047359464478604e-12,0.002608206996854092
3156,4.358371314557683e-21,0.004000468009031375
3157,2.56123343642016e-05,0.0008786101118521433
3158,2.2080332697998842e-05,0.0033356629872610915
3159,4.358371314557683e-21,0.0029043477629396215
3160,4.358371314557683e-21,0.0023354607846192287
3161,4.358371314557683e-21,0.002042173014452045
3162,4.358371314557683e-21,0.0015548816609057907
3163,4.358371314557683e-21,0.0031639702054027915
3164,4.358371314557683e-21,0.00350290587754152
3165,4.358371314557683e-21,0.003967373280102002
3166,4.358371314557683e-21,0.0018590108077912166
3167,4.358371314557683e-21,0.003938272742595143
3168,4.358371314557683e-21,0.0003223883076740446
3169,4.358371314557683e-21,0.0014904039993709807
3170,4.358371314557683e-21,0.0024045032363511952
3171,4.358371314557683e-21,0.002043884810775978
3172,1.948183347635366e-06,0.0011970272760959153
3173,4.358371314557683e-21,0.0021545809730569767
3175,1.2256938047072177e-07,0.0023856319811886885
3176,4.358371314557683e-21,0.002005654692874808
3177,4.358371314557683e-21,0.0017962449425803397
3178,4.358371314557683e-21,0.0011845630561616216
3179,0.0005410243006429542,1.345838631239578e-21
3180,0.0019230801465221538,1.345838631239578e-21
3221,0.000941139545401634,7.680488362795949e-05
3223,3.559191881162802e-05,0.00272454218353619
3224,0.0004378347155419697,0.004499299270720836
3226,4.358371314557683e-21,0.0022179174370424984
3230,2.1884765112056525e-05,0.005219846343977529
3231,2.213004294101711e-05,0.0014657939730058649
3232,0.0026124226355033644,1.345838631239578e-21
3233,4.358371314557683e-21,0.004692604322674943
3235,1.4632751886980098e-05,0.0027441910243953716
3236,3.297046325699561e-05,0.004248357794049983
3237,0.0005091119947889455,9.981721788205678e-05
3238,4.358371314557683e-21,0.001367154664047807
3241,0.0011865455067060437,1.345838631239578e-21
3242,0.0047167258073502125,2.7660869672277108e-05
3243,8.427093838782849e-05,0.0014025320420605657
3244,0.000465203384535237,0.00446949213700193
3246,0.004858392428604281,2.8200944903903542e-05
3249,0.0008427169791946328,1.345838631239578e-21
3255,0.00015038404577768697,0.007059889830537079
3256,0.0022835699059448665,0.002697856142511871
3258,3.5201807399721785e-05,0.004025639457646277
3259,6.753040492928489e-05,0.003030982407050987
3260,0.00182776019702928,0.0038404462950443054
3263,0.004412037793617911,0.009796754786456597
3264,4.358371314557683e-21,0.001950306611734309
3265,0.0014407644458246072,0.001961243157559481
3282,4.358371314557683e-21,0.0033739505544719047
3283,4.358371314557683e-21,0.0008536157668679128
3284,4.358371314557683e-21,0.001000830250726149
3285,4.358371314557683e-21,0.001625065310187043
3286,4.358371314557683e-21,0.0014247851402868841
3288,4.358371314557683e-21,0.0013979669978786005
3289,4.358371314557683e-21,0.0006573297883902642
3290,4.358371314557683e-21,0.0011999692230770197
3292,4.358371314557683e-21,0.0013135183792312402
3293,4.358371314557683e-21,0.0016039531555252025
3294,4.358371314557683e-21,0.0011588861113026273
3295,4.358371314557683e-21,0.0023149192287320337
3297,0.0011376679219127542,1.345838631239578e-21
3298,0.002067923515609656,3.4587829364111025e-06
3300,0.0014865527512993317,1.345838631239578e-21
3301,4.358371314557683e-21,0.0018801229624530566
3302,4.358371314557683e-21,0.00014835568140752505
3303,0.0016649365889073002,3.5157311300142074e-06
3304,0.0020050164515399735,1.3612394943026767e-06
3305,4.358371314557683e-21,0.0015640112413000992
3306,0.0014612712419234926,1.345838631239578e-21
3307,4.358371314557683e-21,0.0013614486763013636
3308,0.002059600297151684,1.345838631239578e-21
3309,4.358371314557683e-21,0.0004650380013351261
3310,0.0016045331283865804,1.345838631239578e-21
3311,0.0021320739573624215,1.345838631239578e-21
3312,1.4331084002396087e-05,0.001253889149609918
3313,0.001083734035244298,1.345838631239578e-21
3314,2.6494240911502444e-06,0.0008658425836387193
3315,0.0032579438415664516,1.345838631239578e-21
3316,4.358371314557683e-21,0.0006093994913201411
3317,0.0012623900348335607,1.345838631239578e-21
3319,0.0020174644481919515,1.345838631239578e-21
3320,4.358371314557683e-21,0.0007332194254179598
3321,0.0020090372784000057,1.345838631239578e-21
3322,0.0009135052054469827,1.345838631239578e-21
3323,4.358371314557683e-21,0.00131351837923124
3324,0.0009455284506563777,1.345838631239578e-21
3325,4.358371314557683e-21,0.0010150952200922566
3326,0.0002039375089651011,1.345838631239578e-21
3327,4.358371314557683e-21,0.0002282395098577307
3328,4.358371314557683e-21,0.000710966073206831
3329,0.001663523316930206,1.345838631239578e-21
3330,0.0004904612818912761,1.345838631239578e-21
3331,4.358371314557683e-21,0.0009306466014448966
3332,0.001090475771077855,1.345838631239578e-21
3333,0.0005629349421020151,1.345838631239578e-21
3335,0.0028551251255114155,1.345838631239578e-21
3336,4.358371314557683e-21,0.001471003641033074
3338,4.358371314557683e-21,0.00024364567677312757
3339,0.00184811962315269,8.419193850191207e-07
3340,0.0006219251306456388,1.345838631239578e-21
3341,4.358371314557683e-21,0.0009854240838107521
3342,0.0002814674710510076,1.345838631239578e-21
3343,4.358371314557683e-21,0.0006596121834888416
3344,0.001051710790034902,1.345838631239578e-21
3345,4.358371314557683e-21,0.0009386349842899172
3346,0.0020200506079118817,2.656601574790593e-07
3347,0.0013803704119208086,1.345838631239578e-21
3348,0.0008679984885704717,1.345838631239578e-21
3349,0.0033101922942765168,1.345838631239578e-21
3350,4.358371314557683e-21,0.0013996787942025333
3351,4.358371314557683e-21,0.0008981224712901702
3353,0.0013011550158765126,1.345838631239578e-21
3354,0.001961845127565105,1.345838631239578e-21
3355,1.971919561335465e-06,0.000844389197283291
3356,2.068655060923287e-06,0.0010320834445504412
3357,4.358371314557683e-21,0.0011063910240353496
3358,0.001904540372979871,1.345838631239578e-21
3359,4.358371314557683e-21,0.0007754437347416397
3360,2.0167647028401347e-06,0.0015947114039922816
3361,0.00270136949497701,6.996321573660673e-07
3362,4.358371314557683e-21,0.0010596019245145147
3363,4.358371314557683e-21,0.0005055505143348737
3364,0.002428710334038932,1.345838631239578e-21
3365,0.002425339466122154,1.345838631239578e-21
3366,4.358371314557683e-21,0.0006173878741651615
3367,4.358371314557683e-21,0.0005791577562639921
3368,0.00369615667074766,1.345838631239578e-21
3370,2.941409910221124e-06,0.001010675821385393
3372,4.358371314557683e-21,0.001917782481579582
3373,0.0027465040272507016,4.819822503511769e-06
3374,4.358371314557683e-21,0.0033049081027399416
3375,4.358371314557683e-21,0.0007075424805589654
3376,4.358371314557683e-21,0.0007663141543473307
3377,0.0013702578081704734,1.345838631239578e-21
3378,4.358371314557683e-21,0.0014852686103991833
3379,4.358371314557683e-21,0.0006248056582355382
3381,0.0014310137599059807,3.3963969966507084e-06
3382,0.0036152558407449753,1.345838631239578e-21
3383,4.358371314557683e-21,0.0025254701765757906
3384,0.001336549129002689,1.345838631239578e-21
3386,0.0012320522235825546,1.345838631239578e-21
3387,4.358371314557683e-21,0.00042966087730717835
3388,0.002003980976524838,1.345838631239578e-21
3389,0.002112430537259243,9.442325504592981e-07
3390,2.271045650887211e-07,0.0006401349394895121
3391,4.358371314557683e-21,0.0003571948329273487
3392,0.000787097658567787,1.345838631239578e-21
3393,0.0003134907162604036,1.345838631239578e-21
3394,0.0005427097346013435,1.345838631239578e-21
3395,0.0004769778102241621,1.345838631239578e-21
3396,0.002039375089651012,1.345838631239578e-21
3397,0.0017916162977677898,1.345838631239578e-21
3398,0.0016180166000536948,1.345838631239578e-21
3399,0.0010180021108671165,1.345838631239578e-21
3400,4.358371314557683e-21,0.0009551823487546025
3401,0.0005966436212698,1.345838631239578e-21
3402,0.0037961291175803214,3.814133998283202e-06
3403,0.0016095894302617488,1.345838631239578e-21
3404,0.0016331855056791978,1.345838631239578e-21
3405,0.0011949726764979897,1.345838631239578e-21
3407,0.0010837340352442975,1.345838631239578e-21
3408,0.002635035907533532,2.0445185413372562e-06
3409,0.005236643308715452,1.345838631239578e-21
3410,0.0011976132356968873,1.850639929234788e-05
3411,0.0016642440772217622,2.6089762577944734e-06
3412,0.0014312131379373197,1.1317276703098802e-05
3413,0.001283994503148232,1.2448500787603325e-06
3414,0.0017175938373842495,1.6655392482985508e-06
3415,0.0019551119567243467,3.42069220682875e-06
3416,0.003822564217626857,1.345838631239578e-21
3417,0.002450193509536491,4.138964151914024e-06
3418,0.0033944639921959815,1.345838631239578e-21
3419,0.001855111002164923,1.3280019579837521e-06
3420,0.0017913700165486809,2.3657723977722183e-06
3421,0.000881481960237586,1.345838631239578e-21
3422,0.002349494937994638,1.345838631239578e-21
3423,0.0036961566707476574,1.345838631239578e-21
3424,4.358371314557683e-21,0.00024022208412526172
3425,4.358371314557683e-21,0.0005506278175317751
3427,0.004374694835096459,0.0034038554722699266
3428,0.00029449505013228247,0.004598039239885438
3429,0.00864290533862016,1.345838631239578e-21
3430,0.0017090300338067133,1.345838631239578e-21
3431,0.00014556030005869727,0.0018399735126080853
3434,4.358371314557683e-21,0.0012473289213724983
3435,0.008011039988116423,0.0018492518949133755
3436,0.0035396749181099757,0.001865197888451618
