,0,1,2,3
325,7.149079439716782e-05,0.0021084521606844855,0.00018332634615099606,0.0054380446085073066
326,0.00016324339179613472,0.0019390492315076475,9.226011733366263e-05,0.006792046345248308
327,1.1321652516773759e-20,0.009504131270335782,8.171456613375533e-21,0.005086612561630532
328,1.1321652516773759e-20,0.002499288646764786,4.313331578570306e-05,0.0016555291236484344
330,0.0007266240695066265,0.004299013588923259,8.171456613375533e-21,0.0010878945906774634
331,0.00011839764178683736,0.00033387287162370445,8.171456613375533e-21,0.0024382053405418783
332,1.3419132632878431e-20,0.00044845436203648644,8.171456613375533e-21,0.002421237018071838
334,1.1321652516773759e-20,0.005231639154485208,0.0008822472121791053,0.006069887601918651
335,0.0001880533315412499,0.00706379174933823,8.171456613375533e-21,0.0053363379238206155
336,1.1321652516773759e-20,0.004587432642361894,1.6579176069205082e-05,0.005742674409168721
337,0.00016536182549276688,0.004403717570563682,5.366700355169618e-07,0.00022123603493924308
339,1.1321652516773759e-20,0.00014858868179729032,8.171456613375533e-21,0.0015795044849765858
340,0.00020465198430699358,0.0005619292158523407,8.171456613375533e-21,0.002850322695111636
341,3.184137194424827e-05,0.0011306790344201238,2.1782185958608134e-05,0.0026963020010525693
342,2.5399577923874042e-05,0.0004510144280435816,8.171456613375533e-21,0.0030132155264266853
343,0.0052232857505909195,0.00011597277796478425,8.171456613375533e-21,3.546636345173436e-13
344,0.0030416774170259897,2.331537222459639e-21,8.171456613375533e-21,8.579977903057824e-21
345,1.1321652516773759e-20,0.005146511293322758,7.000337882846213e-05,0.0068997088798093695
346,1.1321652516773759e-20,0.0024221138063457,8.769482103406732e-05,0.004781954303367697
347,1.621310598495703e-05,0.0067610863027525205,0.0002630306575796683,0.00532957488447513
348,0.00042836632600735047,0.0064713103490568165,2.7061454459623397e-05,0.00404778738713575
349,0.0004743709035418475,0.0005212207581017079,8.171456613375533e-21,0.003504946288762545
350,0.0007456170134050201,0.0006908612035114719,8.171456613375533e-21,0.003777459467297129
351,0.00018653414566988804,0.004050325102656627,8.171456613375533e-21,0.0009210753858587607
352,1.1321652516773759e-20,0.00047727024209507003,0.003342753569699229,0.00020863266148365254
353,0.003587521790842197,3.226244338205195e-05,8.171456613375533e-21,8.579977903057824e-21
354,0.0037719018042510597,9.915459448762815e-06,8.171456613375533e-21,1.5280160244251888e-05
355,0.0007466616827021106,0.003892577372045084,8.171456613375533e-21,0.003344932280819436
356,0.0001997550127853907,0.0002240202620201432,8.171456613375533e-21,0.003906975564428259
357,5.2355909866121556e-05,0.005144278455460725,6.463358202708766e-07,0.004167434134198271
358,1.1321652516773759e-20,0.006010318197848264,0.00032175087337357484,0.00775771523361262
359,1.1321652516773759e-20,0.006508169151428303,0.01929334802478836,3.081093028710468e-05
360,0.0005705996939648488,0.0038951447534212257,8.171456613375533e-21,0.001225719283203283
361,0.0008914908595466944,0.0017504264572990864,8.171456613375533e-21,0.005692299544852021
362,1.2891863556561592e-05,0.004482884148710612,0.0030538312232832676,0.0002616068351631696
363,1.1321652516773759e-20,0.0037239788074798523,8.171456613375533e-21,0.003984097220998494
364,0.004157364484227451,2.331537222459639e-21,8.171456613375533e-21,1.1693454336449129e-05
365,0.0034545452122881105,2.331537222459639e-21,8.171456613375533e-21,1.7687920887166732e-05
366,0.006988898375383227,1.42573637813723e-06,8.171456613375533e-21,0.00011155818868904236
367,1.2000669682204346e-05,0.003979995794384949,0.01038357288088723,8.579977903057824e-21
368,5.8959136341252174e-05,0.006572117172522742,0.00011489194158531942,0.00938834749597094
369,1.1321652516773759e-20,0.001716386575328227,8.171456613375533e-21,0.004370943579688528
372,0.002235440252118633,2.331537222459639e-21,8.171456613375533e-21,7.831253532993528e-06
373,0.0018553433553373639,2.331537222459639e-21,8.171456613375533e-21,3.0051532857714632e-05
376,0.0003535892532970572,0.0032358794649807116,8.171456613375533e-21,0.0012052715779031068
377,0.0003927677095792324,0.008397978576111468,3.56279898844028e-05,0.0009367366237748554
379,1.1321652516773759e-20,0.007659813814950984,0.0029089390339801136,0.007298047587428498
380,1.1321652516773759e-20,0.0025163033432044177,0.000102640979937032,0.007790184532751728
382,3.7973498744801606e-05,0.006645095360153159,3.9754748420550136e-05,0.00759042629771354
383,1.1321652516773759e-20,0.0026282548541642385,6.240048664619322e-06,0.006620817255330916
384,0.005586813603917839,2.331537222459639e-21,8.171456613375533e-21,4.917329359091591e-05
385,0.0001919693108202984,0.0008784421387934929,0.006041708565473307,0.0009598744603304471
386,0.0013744795109484717,0.0044830926026179375,6.826787501173717e-06,0.0007961103854250696
387,0.008967344575306454,0.006964838199354563,8.171456613375533e-21,0.0018390687192113868
388,1.1321652516773759e-20,0.0070948941464577565,0.0012206787590729761,0.0039052356458169667
389,0.005201624693268466,2.999200008257416e-08,2.5479206666560626e-06,0.0003743429586077988
390,0.00550356514459501,0.00030204608394382665,8.171456613375533e-21,7.709910283639854e-05
391,0.008144333675053446,6.927330235381155e-06,1.8345967225785238e-05,0.0002788137091470177
392,0.006127793358167408,0.0011273870718250029,8.171456613375533e-21,0.0004881327319015398
393,2.4507023848975994e-05,0.00031539272992331575,1.3936426037448756e-06,0.0036870381487489993
394,9.206966476659665e-06,0.0008175064706687965,8.171456613375533e-21,0.0058622302184159975
395,0.00548211783516265,2.331537222459639e-21,8.171456613375533e-21,0.00011600849680128188
396,0.004075312158086572,2.331537222459639e-21,8.171456613375533e-21,7.781727988778877e-05
397,0.0029847181972750773,2.331537222459639e-21,8.171456613375533e-21,2.5921979961525455e-05
398,0.005723350743294824,2.331537222459639e-21,8.171456613375533e-21,0.00012409199862291063
399,0.0048877625194681095,8.479000060374133e-10,8.171456613375533e-21,2.4987175560532917e-10
400,0.00014734833771392215,4.9751961766714736e-05,1.2885921365345287e-19,0.0014597729401156494
401,0.0010514947383873444,0.0016554194952351827,8.171456613375533e-21,0.006881968852720997
402,1.572078362582858e-13,0.02338192015897505,0.0014097616925916744,0.00371824319350747
405,1.1321652516773759e-20,0.0053520370159946895,0.0004050978519043765,0.005264573072329886
406,0.006336359564334739,2.331537222459639e-21,8.171456613375533e-21,0.00024942712379418913
407,0.0030333288265128686,1.6088776945331724e-06,8.171456613375533e-21,0.0001312184458018937
408,0.00022438598838885244,0.00042197074257922085,8.171456613375533e-21,0.0024507300640525596
409,0.002326134762668151,1.8033492319696375e-05,8.171456613375533e-21,3.048895558061354e-17
410,0.0010992676182777282,0.0019516509792391384,3.92225843594322e-06,0.006491462001572603
411,5.89577302678673e-05,0.00037064347158850315,1.07131908808367e-05,0.002760611726982487
412,0.005110584611935051,0.0014836554026015347,7.084742769228631e-06,0.003167782638209998
414,0.0057000780512480925,0.0002587113582405951,8.171456613375533e-21,7.246930586103901e-05
415,0.00042860118744262145,0.004519395703236743,5.424460100430413e-06,0.0011889669946049486
416,0.0008207964229318899,1.349220948810211e-06,1.8096955799520533e-06,6.06296362096305e-06
417,0.0025386799092170045,0.007123013810619471,8.171456613375533e-21,0.005083152944658882
418,0.004203102672989083,6.721554071665818e-06,4.583957029341825e-08,3.6996279192028704e-05
419,0.0031252382117482303,1.1809465078441872e-05,4.1466609443833555e-06,8.579977903057824e-21
420,0.003364503414250453,2.331537222459639e-21,8.171456613375533e-21,9.97831012331934e-05
421,0.0020501795161402287,2.331537222459639e-21,8.171456613375533e-21,9.21435659975693e-05
422,1.1321652516773759e-20,0.00015174405126240975,0.0051618996577742415,0.0008805283443282254
423,1.1321652516773759e-20,0.00038661167021355894,0.00441814061458432,0.0013173615976031796
426,7.110886322821138e-05,0.017210857564076653,0.0011782803668921472,0.006668798645644938
427,1.6617132986696908e-05,0.0050799693149063685,8.171456613375533e-21,0.001414736691315125
428,0.0002940327149302059,0.001616394923053355,1.2326502330496549e-05,0.006111292635280652
430,0.011650238650238932,0.0006534665256798643,8.171456613375533e-21,0.00024013848841228873
432,0.0002450446650108798,0.0002698940523901054,5.048186350122162e-05,0.013110511110689635
433,4.200904390749457e-05,0.0016067192043954738,4.586435200457582e-05,0.007368650530025501
434,1.1321652516773759e-20,0.00592415042147912,0.0017164270588995133,0.00570648945033055
435,1.1321652516773759e-20,0.013147276186522472,0.0007478629422533471,0.009034619962148929
436,0.0016230283338659938,2.331537222459639e-21,8.171456613375533e-21,2.887432039439262e-05
437,0.005764129283354205,2.331537222459639e-21,8.171456613375533e-21,8.579977903057824e-21
438,0.00023454929634746026,0.0015867264885463654,4.1937682165021575e-05,0.005597110499528915
439,9.400307001589669e-05,0.00042730186123621575,1.4288399448900812e-05,0.001991202392086928
440,1.1321652516773759e-20,0.002260191208663918,0.005379084823399842,0.0006471361141976541
441,0.00016468491592856036,0.0007323763326860449,0.0048331355501096615,0.0008868762241847455
442,1.1321652516773759e-20,0.008704720016025128,0.001694225998346061,0.004755116620750395
443,0.0014262911797873388,3.382188660257225e-08,8.659880270465635e-06,2.4426429020199604e-05
444,1.2148923615402814e-07,0.01083459594945956,0.0023199448267427944,0.0047510071550494505
445,0.00015144898753386796,0.0016313925141098317,5.7301621845723886e-05,0.008985219763707877
446,1.1321652516773759e-20,0.0070730057442834095,0.0015982199378747587,0.006806900245928317
447,1.1321652516773759e-20,0.0016867411243140162,0.007922001656688066,0.0011812828518654043
448,2.3155637678394946e-20,0.001406283483531322,0.003868017705673287,0.003362040768262153
449,1.556531867867491e-05,0.0003625439888304085,0.004580762009745215,0.00101591943743061
450,1.1321652516773759e-20,0.0015522882373139731,0.009443001579297743,0.002662140260699521
453,1.1321652516773759e-20,0.0018772603910131183,0.000467318642534754,0.0045504355970551885
454,5.4892714755345075e-05,0.0005896200107224105,0.003338646304493124,0.0012573271655753962
455,4.602687269903521e-05,0.003284666549643801,0.0032065812967597513,0.0009383236796139939
456,1.9136950322817856e-05,0.001469324425118764,0.006033429785602072,8.579977903057824e-21
457,1.1321652516773759e-20,0.00107333550060149,0.013440306456440733,0.000520785954251893
458,1.1321652516773759e-20,0.006462960244248504,0.0016551487217822838,0.003514540885783362
459,1.1321652516773759e-20,0.009528228052478131,0.0015833125886909167,0.007723083566762591
460,0.009516533940300673,0.0001999061112981491,4.6849545553228045e-05,0.0003623764017523677
461,1.3739488794182247e-05,0.004584709177687626,0.000854535200933735,0.007958953729089975
462,1.1321652516773759e-20,0.004427154602285942,0.0005220297610579159,0.004658631763166796
466,1.0896103165629677e-05,0.0075049104139928435,0.0012099983343480457,0.0037209285083639274
467,0.007418789253224325,2.331537222459639e-21,8.171456613375533e-21,5.9707076099769196e-05
468,1.1321652516773759e-20,0.0019801138152661124,0.01325784195619,0.000321721895708372
469,2.344153584976632e-05,0.0013853590695376452,0.00915897634227578,8.579977903057824e-21
470,1.1321652516773759e-20,0.003029976011535454,0.00045667450622012307,0.005991515075105506
471,0.004603835188367497,6.342075373512561e-05,8.171456613375533e-21,0.0003858048501231977
472,7.784507495035184e-06,0.00823935692676434,0.0032060770605009865,0.004415967200918415
473,0.0017378983656657536,0.0010407130424092636,5.8880381367451425e-05,0.004029308532990596
474,1.1321652516773759e-20,0.007075035623946449,0.0025161021091902984,0.002455663701158171
475,5.19151980148465e-06,0.00539784199693294,0.0005315502069629093,0.005098381692933864
476,1.1321652516773759e-20,0.0027163271542589755,0.0018392845513491751,0.005457573898633513
477,1.1321652516773759e-20,0.004298719956120755,0.013200115203226719,0.0071154186703480185
478,1.1321652516773759e-20,0.0016019850285004002,0.004640048531143007,0.003574805491018469
479,1.1321652516773759e-20,0.0011826625530088816,0.009084527792738075,0.0028780490949365657
480,1.1321652516773759e-20,0.0001402639246312492,0.006161135590287272,0.0013696062896430318
481,0.004493635076414771,2.231821060705493e-05,8.171456613375533e-21,0.00047767838154165194
482,1.1321652516773759e-20,0.005206919345857879,0.0002216125697232034,0.007143564145680815
483,0.00011009477963814006,0.003956610873740966,8.772450663606104e-05,0.00849834111685538
484,1.1321652516773759e-20,0.0031038217920328725,0.007942789982042748,0.0008293945163365481
485,1.1321652516773759e-20,0.004537257749405174,0.00402532177482035,0.0009010808014857817
486,1.1321652516773759e-20,0.00783455718554341,0.0022822143068656066,0.0040749257202347166
487,1.1321652516773759e-20,0.0011078644297450979,0.00021131178794167618,0.006737811625668015
488,1.1321652516773759e-20,0.0019534463458839406,0.005572986768597017,0.004823307183546654
490,1.1321652516773759e-20,0.0049522340942524425,0.013355493593929355,0.0045251229494566395
491,5.775899196028045e-06,0.009306285468322984,0.0012832054984426597,0.0033155151384490224
492,1.1321652516773759e-20,0.004362700132233815,0.008357910939648605,0.0036709528908291183
493,1.1321652516773759e-20,0.002869347655778883,0.0060535504552176505,0.0002412483923330078
494,1.1321652516773759e-20,0.004789644326244517,0.001346948856087343,0.006848873755999389
495,1.1321652516773759e-20,0.00034999506281979746,0.005900156420972876,0.002096566044360047
496,1.1321652516773759e-20,0.009071899266702325,0.0005262844425802215,0.0042871101443459556
497,0.0002674389372496101,0.01383684721804816,0.0007276432719641765,0.008398220765653759
498,1.1321652516773759e-20,0.005456877618941265,0.005062007319379523,0.0037614596146388307
499,1.1321652516773759e-20,0.0007637130449655588,0.013326935036594335,0.00019844195058499556
500,2.9351458505725382e-05,0.001647688809775075,0.009313909616928417,3.0305728446697956e-17
501,3.112389383913406e-05,0.0016145787993292829,0.0037479946758489074,0.0026474685815279565
502,0.00019569412097170469,0.0009785946473389348,8.171456613375533e-21,0.004290822695312949
503,5.6772337932269886e-05,0.006451495195200542,0.0006142683253717639,0.004680600735369868
504,1.4051252124883559e-05,0.0015642049059719125,0.00023045447869741138,0.005133633818165903
505,1.1321652516773759e-20,0.005157227420591966,0.005169361056665128,0.0045795672870191356
507,9.300503797318041e-05,0.004720795117826605,0.0013061893231902041,0.008483366959419036
508,1.1321652516773759e-20,0.0020556061442886056,0.004630918453755642,0.002884162100576618
509,1.1321652516773759e-20,0.004726276757688648,0.0008056388438882815,0.006760842271604705
511,5.843707051770358e-05,0.000676276016400645,0.00010043466642506511,0.012465805644511945
513,1.1321652516773759e-20,0.0003629200892330235,0.006098165779605079,0.0014369763269277665
514,1.1321652516773759e-20,0.0033142967456512144,0.007090767508644761,0.007698446442366125
515,1.1321652516773759e-20,0.0006486366531062756,0.005241878810143095,0.003201121079153549
516,1.288469447321942e-05,0.0013897534794351568,0.00287109287790504,0.000506325494961578
517,1.1321652516773759e-20,0.006328708752118506,0.005022524398897529,0.004310463946688435
518,0.00012077152422588129,0.005596926963660709,0.004384499073892752,0.0044524325608660195
519,1.1321652516773759e-20,0.014644518929450836,0.01178845932129907,0.014734305456735194
520,1.1321652516773759e-20,0.005597452206826346,0.015570028876997362,8.579977903057824e-21
522,2.252367290152487e-05,0.0016425249826085037,0.00529786700348203,8.579977903057824e-21
523,1.1321652516773759e-20,0.0060951392006575915,0.005939878208557948,0.008037340376102601
524,1.1321652516773759e-20,0.006748393803562201,0.009013053441851604,8.579977903057824e-21
525,1.1321652516773759e-20,0.002706456684444647,0.0026881154724298522,0.0023411543350819425
526,1.1321652516773759e-20,0.00609043129054055,0.003877078488847773,0.002059337341500726
527,1.1321652516773759e-20,0.004681348030102652,0.003695685638373499,0.005418057332718762
528,2.4185688068799175e-09,0.002964424924772381,0.0023058523883135763,0.0037502973735646337
529,1.1321652516773759e-20,0.0006173059897927655,0.007227458334162182,0.0021078457446850433
530,1.1321652516773759e-20,0.001114144486826421,0.005071032706016818,0.002459820980386229
531,0.0011207776122445212,0.0024761462945962808,8.171456613375533e-21,0.006425737765534548
532,0.00509333313573427,0.00030349320152138454,8.171456613375533e-21,0.0027474145322900854
533,1.1321652516773759e-20,0.007085905522977886,0.005696922972272128,0.002326792645464262
534,0.00014646508174507854,0.0038529707015520654,8.171456613375533e-21,0.0005033690416430262
536,1.1321652516773759e-20,0.005380807729116057,0.0017863726939658677,0.003554157593152339
537,1.1321652516773759e-20,0.005308528985864618,0.0009210949244841567,0.004138195868516593
539,0.011837577815631451,5.772507527227207e-05,8.171456613375533e-21,0.0004840405075424805
540,1.1321652516773759e-20,0.005580258565305578,0.002023370977067467,0.004953230485914055
546,1.7909747744460084e-05,0.005999948350158975,0.0019483936544207505,0.0033827708606676077
2000,0.008947569799547764,0.0004908392019726636,9.808548278354456e-06,0.000180841188334868
2001,0.0019517416363766472,9.626910807818674e-05,8.171456613375533e-21,8.579977903057824e-21
2002,0.010837430889651986,1.4894393511954538e-05,8.171456613375533e-21,0.0005123387547125876
2003,2.2420430254283196e-05,0.001998429911963553,0.00036461402283546976,0.005916181452317184
2004,0.00033373927286490694,0.005061523765137798,5.105185630589875e-07,0.0020948998605050864
2005,0.0005143961392754572,4.964353250304712e-06,8.171456613375533e-21,8.579977903057824e-21
2006,1.1321652516773759e-20,0.00035429671780270837,0.018118650642061578,0.00010889400802002757
2008,1.1321652516773759e-20,0.005376958651362628,5.5303745762546385e-05,0.00414091819780735
2009,0.0001356841563538691,0.0008450212539643956,8.171456613375533e-21,0.0028295230496130515
2010,0.0005465799980097809,0.005374947209973166,8.171456613375533e-21,0.001988112422157095
2012,7.8978952749738e-05,0.004573790993751403,0.0013052645969025372,0.003564032617650666
2017,1.369401286750066e-13,0.002448215326908628,0.0031475699632069532,0.0005409769702626022
2021,1.1321652516773759e-20,0.0014094385941280927,0.007582082562956314,0.0028756829197755934
2022,2.443308159175525e-05,0.00024056233180434088,0.0020644033974472464,0.00019710930164675561
2023,1.1321652516773759e-20,0.0007575729894874547,0.004083647130470072,8.579977903057824e-21
3002,3.3310351219411096e-05,0.009325855469959668,4.4899973979989554e-05,0.006181415634736588
3016,0.012639733543552379,2.731075345669303e-05,6.278675152872192e-05,0.00012214122361595817
3041,0.0009609271118873243,1.963140401831522e-18,6.087100681248357e-07,3.362044053754673e-05
3042,0.0017911498756462496,3.214861149615734e-06,8.171456613375533e-21,1.805653659547408e-05
3043,0.0010359772588682589,2.331537222459639e-21,8.171456613375533e-21,8.579977903057824e-21
3044,0.0008010754385434787,2.331537222459639e-21,8.171456613375533e-21,8.579977903057824e-21
3046,0.0014571868774090316,1.8430976231673102e-13,3.250765114113867e-06,2.3370681518563726e-05
3047,0.0017436942816416326,1.6064424953584883e-20,8.171456613375533e-21,8.579977903057824e-21
3048,0.001134259869562226,2.331537222459639e-21,8.171456613375533e-21,3.2411986126688164e-06
3049,0.0019167896850364775,2.331537222459639e-21,8.171456613375533e-21,2.8127826126667323e-05
3050,0.0019246779821167903,2.331537222459639e-21,4.529754064956309e-06,1.252344942233607e-18
3052,0.003410332961808291,2.331537222459639e-21,6.933982854422911e-06,1.3899275595458367e-05
3053,0.0010753670038150585,2.331537222459639e-21,8.171456613375533e-21,2.0449360949314203e-05
3054,0.0015872644452653677,2.331537222459639e-21,8.171456613375533e-21,1.4997967278084226e-05
3055,0.0016181718443135653,2.331537222459639e-21,8.171456613375533e-21,2.9713962533850494e-05
3056,0.0014455347829481584,2.331537222459639e-21,8.171456613375533e-21,6.73684803323806e-09
3057,0.0023246191127857183,2.331537222459639e-21,1.7188002365261773e-06,8.579977903057824e-21
3058,0.001723264944983831,3.040710165734799e-06,8.171456613375533e-21,1.2098719499487855e-05
3059,0.0011775206634229338,2.331537222459639e-21,8.171456613375533e-21,8.579977903057824e-21
3060,0.0017203205909229245,2.331537222459639e-21,8.171456613375533e-21,2.4342776464662828e-05
