,0,1,2
232,0.0004139511516593724,5.9285350731263576e-21,0.004739183603391457
236,0.005635269314196062,0.00029865391100576325,0.00031610850937131136
237,0.0052568425395349856,0.00041242888632992726,0.00017422076239223793
238,0.0032998781974772173,0.00037374026126268836,1.0295308366564587e-20
239,7.285974595031806e-07,5.9285350731263576e-21,0.006891493809492972
241,6.412618295020308e-06,2.4841213378590276e-06,0.0043442150576188
242,0.00015531303292683953,4.524803082172138e-06,0.005212068374188389
243,1.245201911091547e-05,5.9285350731263576e-21,0.005092720301371439
244,2.4450221717576093e-05,5.9285350731263576e-21,0.005432405370428613
245,1.5353164809095018e-05,5.9285350731263576e-21,0.001630431552611487
247,0.002942214887048768,0.00033617576752171234,5.747262268458301e-06
248,0.0017001274174018855,0.0002290198814966722,3.76618629751768e-05
249,0.002475309665856044,8.726545050570776e-05,3.937877730743864e-05
251,0.005771218091259402,5.152285928837296e-05,0.0010677971304280838
252,0.004294184870146277,0.0001762075405969818,5.5740310832232605e-05
253,0.005711212140496712,0.00033989367016447667,9.685227905784706e-05
254,0.003635614044374623,0.00018821500829135262,1.7336867889724024e-05
257,0.004090752621368782,3.4325174521751095e-12,0.0005865481212094026
258,2.685019154097432e-06,5.9285350731263576e-21,0.004597013363844465
259,0.0027344163701714286,2.7633531210869954e-05,0.00040471699445034575
260,0.0022256133121585538,1.2920251386930762e-05,0.0003938320660550044
261,0.00016011684412880193,5.9285350731263576e-21,0.005168868667694835
262,3.893068505717153e-06,5.9285350731263576e-21,0.0035552806600338436
264,0.002620481702440924,8.687306037481845e-06,0.0003729751352769311
265,0.004388162139202078,0.00010834974759166715,0.0009619151216813542
266,0.0012616979571882891,2.004356608166167e-06,2.4071093675370335e-05
267,0.0016541805430430878,0.003572106848176731,1.0295308366564587e-20
268,0.004692647952529427,3.5006479939286e-06,0.000802884207923824
270,1.623265545824288e-05,2.052385776318752e-06,0.006010873201974734
274,4.42916733163823e-05,5.9285350731263576e-21,0.005923275584408601
275,5.9389996379544496e-21,5.9285350731263576e-21,0.0028486951675450946
276,0.0025846011778235096,2.39987133004123e-05,0.000103535241498665
278,0.00013333232692362048,5.9285350731263576e-21,0.003560121958415891
279,0.003931771179930328,5.9285350731263576e-21,0.0005732394778492471
280,0.00377765094436104,0.0002148170438184649,1.0532843084002764e-05
281,4.8597507347620833e-05,0.010712442108512917,1.0295308366564587e-20
282,1.2367130087268816e-05,5.9285350731263576e-21,0.006280969606892127
284,0.009517800862789126,0.0005552170997188814,1.0295308366564587e-20
285,0.011022134854833427,0.00020178574642614475,0.00028686375010611366
289,2.275072505628089e-06,1.441638282748578e-05,0.0019009708407819643
291,0.0015686569039849848,5.9285350731263576e-21,0.00011667381208197293
295,0.0025200476735483452,5.9285350731263576e-21,0.0005517969761502366
296,0.0027812132067356055,5.9285350731263576e-21,0.000913096969847512
297,0.0060307151776300616,0.0007462805460528958,0.00014960975830996347
298,2.049551839410744e-05,5.9285350731263576e-21,0.002559954468053632
301,0.004357648587624083,4.1177725709695464e-20,0.00041121283323323425
302,0.0020475499602363185,2.656729010759924e-05,2.92607054445079e-05
303,0.003667960947022077,0.00013950432226799968,0.00026187295036744475
304,0.00657770691613892,0.0004728265284775607,0.0007037627189983903
305,0.00024733405416756154,0.008597416208845614,1.3096947807431704e-05
306,0.0027861897001979483,5.9285350731263576e-21,0.0006612444786724293
307,0.0042822201995548455,5.047950168865781e-06,0.0008493524637033218
308,0.002199934785179146,5.9285350731263576e-21,0.0003498740501721839
309,0.002807452399629157,0.00027462571902166206,0.0002842907283968049
310,7.298251226369727e-05,5.9285350731263576e-21,0.005586423959582834
311,0.0025912847730931183,5.9285350731263576e-21,0.0011709926651305848
312,0.0045218780153877085,8.784091164171668e-05,0.0007337347562651502
313,0.00016450028961438482,5.9285350731263576e-21,0.00594753553063758
315,0.0036539245569475578,1.360884877253609e-05,0.0005057901061858546
316,0.0030953760908288826,5.9285350731263576e-21,0.0006824651382362664
317,0.004299852211714053,6.970712485106646e-05,0.0002834683624124784
319,0.0035075377106842764,1.6534628639367665e-14,0.0014207782115598878
320,0.0035003480928508784,4.8914945566383025e-05,0.000511603136377556
321,0.00012326178209466025,5.9285350731263576e-21,0.006286573387384844
322,0.0005542660527265029,2.907500228851377e-12,0.005862078657825436
323,0.0003185102498519795,2.002231804099662e-05,0.010710319377284241
324,4.639895297216118e-06,5.9285350731263576e-21,0.010103942488889435
325,0.004103903122014211,0.00039573776320670385,5.5607667093326296e-05
326,0.004850396198236056,0.00023031777268010288,0.00017199431841271557
327,0.0076483353649990605,0.00030590939000153095,1.0295308366564587e-20
328,0.00218605283178811,0.00013388666196033816,1.0295308366564587e-20
330,0.002813755704979235,3.759891908200051e-06,0.0007900000890568898
331,0.0015933612394909151,5.9285350731263576e-21,0.00010193939682048076
332,0.0016094682509644332,4.4139851319513316e-05,8.772132204682238e-06
334,0.005785621431585033,0.001462249847193829,1.0295308366564587e-20
335,0.006636700869774648,0.00014483451090726727,0.00019287670943512626
336,0.00562582392260375,0.00011193001133218516,3.1390623595219986e-05
337,0.0022834910084608513,0.00011286478486921055,0.0002934978474165864
339,0.0009937694947581863,5.9285350731263576e-21,5.184799854752923e-06
340,0.0019407601193654669,2.378683713778862e-06,0.00021523519664393012
341,0.002142696989206129,2.321402679446141e-05,4.1596607798158245e-05
342,0.001979155176582285,5.9285350731263576e-21,4.404023750418434e-05
343,5.649978676460585e-05,5.9285350731263576e-21,0.00513629528040608
344,5.9389996379544496e-21,5.9285350731263576e-21,0.0029846287543781594
345,0.006521280312180418,0.0002778164822187784,1.0295308366564587e-20
346,0.003921705986645605,0.00024390751673426063,1.0295308366564587e-20
347,0.006325516641777613,0.0006164297416263917,3.4706884115470304e-05
348,0.0056130313388025686,0.00010180720097749379,0.00046475684645463407
349,0.0022999394005756048,5.9285350731263576e-21,0.00048724706210349943
350,0.0025501884644157998,5.9285350731263576e-21,0.0007353827630299001
351,0.0025910174972041396,2.1509930961463884e-05,0.00021472124555970654
352,0.00023775194496920875,0.0030586599820592677,1.2671400567931646e-06
353,1.483671701120316e-05,5.9285350731263576e-21,0.0035265550930058957
354,8.857276174428523e-06,5.9285350731263576e-21,0.0037201130940086604
355,0.003945372126935737,1.551896692711997e-20,0.0007175503272527417
356,0.002388392438672337,1.1179656431595655e-17,0.00019290734467566014
357,0.004964836114721443,0.0001589000915839386,5.85616095735983e-05
358,0.007355675506052507,0.000670230300305969,1.0295308366564587e-20
359,0.0017948016189161852,0.01902202585371241,1.1170078664078658e-13
360,0.0026726685357673905,3.4434044755352204e-06,0.0006901276289851855
361,0.004221081740441755,5.9285350731263576e-21,0.0008271930226653764
362,0.0019616246953128563,0.003409257320578945,2.3566960205225648e-05
363,0.004181063408997491,7.69717590694036e-05,1.0295308366564587e-20
364,5.9389996379544496e-21,5.9285350731263576e-21,0.004104603306763627
365,2.048649856178453e-06,5.9285350731263576e-21,0.003420295670108688
366,2.9204602603977718e-05,5.9285350731263576e-21,0.0069927929770787186
367,0.0010467778550737755,0.010380184807405147,0.0002662159155205119
368,0.008715355058920876,0.00027937594497737505,8.206946329227872e-05
369,0.0034071008207470993,2.521813511798343e-05,3.194334060624628e-06
372,5.9389996379544496e-21,5.9285350731263576e-21,0.0022103983250246163
373,6.973168162170484e-06,5.9285350731263576e-21,0.001859489430554251
376,0.002337274970151251,5.9285350731263576e-21,0.00043135957829705567
377,0.004713296230788534,0.00015453116430742836,0.0006171111262232408
379,0.007060887577972148,0.004327319536668522,1.0295308366564587e-20
380,0.005711849570584014,0.0002699988895648668,1.0295308366564587e-20
382,0.007704251455999326,0.0002103730765770544,8.30912552212077e-05
383,0.005129839091810486,0.0001208667598967578,1.0295308366564587e-20
384,6.944050613000565e-06,5.9285350731263576e-21,0.005562269355350142
385,0.0007197105640507663,0.00560911942976579,0.00022230309315285387
386,0.002732494278187748,2.6616332983909106e-05,0.0014096872999200323
387,0.004629061918687102,5.9285350731263576e-21,0.008842283036404294
388,0.005410612813456239,0.0018693032706942033,1.0295308366564587e-20
389,0.00017260510527387845,5.9285350731263576e-21,0.005276239222903864
390,0.0001992142450343692,1.4470442056686794e-06,0.0053989765103826986
391,6.88440174668269e-05,4.404623021845482e-05,0.008287432741349274
392,0.000855106240778332,5.9285350731263576e-21,0.006038287587100186
393,0.002269875791651963,5.991866737571473e-05,2.899646863214626e-05
394,0.003789821696511818,4.798265164970224e-05,4.895802002031308e-05
395,2.4671095962493253e-05,5.679169293957066e-06,0.005525331949604164
396,7.0618971959183965e-06,5.9285350731263576e-21,0.0041404821535789916
397,8.388949695881129e-07,5.9285350731263576e-21,0.002981518344949239
398,4.41311441959477e-05,5.9285350731263576e-21,0.005719969578118092
399,5.9389996379544496e-21,5.9285350731263576e-21,0.004796091552827474
400,0.0008658190283411825,5.216419340593888e-06,0.00016542576552317948
401,0.00482829115070605,2.4173331293575564e-05,0.0010636397386018445
402,0.013172753759333024,0.0028217804895454743,1.5096796516308665e-05
405,0.005663059039595101,0.0005829888797562545,1.0295308366564587e-20
406,4.482918932655606e-05,2.495718557090354e-05,0.006533594020479319
407,5.798953436386916e-05,5.9285350731263576e-21,0.0030474458986158044
408,0.0016340992254183786,5.9285350731263576e-21,0.0002488471538521711
409,1.0426779257163091e-05,5.9285350731263576e-21,0.002278129997928298
410,0.004728155335719915,6.731969345363738e-05,0.0011138171617149286
411,0.001786562024462175,2.869958559425102e-05,4.875887923541342e-05
412,0.0025597164167996986,5.1049475973247326e-05,0.005075591078682524
414,0.00017064712444732317,1.487468730714208e-06,0.005605248160579509
415,0.0029486159996843036,9.028612544073084e-06,0.0006329624215645222
416,2.553491601514821e-06,1.843702178974522e-06,0.0008108984980451149
417,0.006566574694297171,1.6990778071229562e-05,0.002607752189180145
418,9.603725070270845e-06,1.5723419442050684e-06,0.0041777955155312034
419,6.437618309703721e-06,5.9285350731263576e-21,0.0030730567928564196
420,2.6675763357873665e-05,5.9285350731263576e-21,0.0034176569457700754
421,2.3609351915023253e-05,5.9285350731263576e-21,0.0021228813690259978
422,0.00038168966407488145,0.004740447635306551,1.1816092464654733e-06
423,0.000698579670562234,0.004203820674473198,1.0295308366564587e-20
426,0.012152916680207689,0.0019253001606254088,5.471765825031167e-05
427,0.0033900130351892086,4.535973536822903e-05,5.584769280488131e-05
428,0.004327740707760726,8.310254084693374e-05,0.0003332846107665236
430,0.00047409676330032065,5.9285350731263576e-21,0.011434059925811915
432,0.0076284317862491385,0.00021129678953931094,0.00036945284604446364
433,0.004992950834263518,0.0002281307449096313,5.382197825377566e-05
434,0.005728562589018521,0.002506996914351794,1.0295308366564587e-20
435,0.011349823089203959,0.0017116965455329556,1.0295308366564587e-20
436,5.235652175877081e-06,5.9285350731263576e-21,0.0016354351034209404
437,5.9389996379544496e-21,5.9285350731263576e-21,0.005656019243445342
438,0.003985580614479291,0.00017613938016069631,0.00022672992945870006
439,0.0013557021885403592,3.993933614076658e-05,0.00011024399028169796
440,0.0010708066915155199,0.0053525785630851455,1.0295308366564587e-20
441,0.0006445825844438584,0.004517860365013252,0.00017802239420427625
442,0.006601739897527811,0.002486541410447734,1.0295308366564587e-20
443,7.147237724477257e-06,7.553643914280716e-06,0.0014253682282094119
444,0.007385621232491798,0.003526777985351259,4.149658544864448e-06
445,0.005935450896419326,0.00023317321400455717,0.00020999992003539072
446,0.006900235846323485,0.0025018704604287904,1.0295308366564587e-20
447,0.0010188105491952563,0.007625768896057655,1.2988605025629845e-05
448,0.002119238157092745,0.004220971164215112,5.814162685111944e-20
449,0.00051986450422532,0.00432790424437728,1.400495392374191e-05
450,0.0016161274882203489,0.009251307487855142,1.0295308366564587e-20
453,0.0033427249711735297,0.0008414837189879832,1.0295308366564587e-20
454,0.0008006611666594571,0.0032276866234886943,5.918013857036563e-05
455,0.0017486640432471806,0.003492218388129562,0.0001319153710033823
456,0.00037819025629038966,0.005754644546312266,3.2635754591929755e-05
457,0.00046696676002450674,0.0120840196521424,9.727711018974457e-07
458,0.0048735201488207015,0.002215662839282047,1.0295308366564587e-20
459,0.008838572245122196,0.002244550249484255,1.0295308366564587e-20
460,0.0002766743618922897,3.489646188369481e-05,0.00948478816561083
461,0.006561548817788617,0.001421640589039066,1.816636286914698e-05
462,0.0047484602285753396,0.0008288684468552079,1.0295308366564587e-20
466,0.005474951791124104,0.001925525889776269,8.699433705068008e-06
467,7.956798780424019e-06,3.753276622917684e-06,0.007370529125898556
468,0.0006477860921868608,0.012209518625544423,1.0295308366564587e-20
469,0.0002975489323375653,0.008485116275350583,2.0716421061586835e-05
470,0.004799630606138904,0.000786168864862575,1.0295308366564587e-20
471,0.00021502531089733198,5.9285350731263576e-21,0.004672773223923397
472,0.005681035695681904,0.004577424861985377,1.6541831711261355e-05
473,0.0028661432156637423,7.555682409701745e-05,0.0016889341964430886
474,0.00424825581998946,0.0034846032549115816,5.44875700527335e-06
475,0.005373642399929801,0.0010408903898109756,2.686998872749641e-05
476,0.003927855734449095,0.0026196591251054294,2.3911978114490178e-05
477,0.004438151862501621,0.014409031482205778,1.0295308366564587e-20
478,0.0022618680898915033,0.005013857787824873,1.0295308366564587e-20
479,0.0016630335600246592,0.0087613983963693,2.6548481434499023e-07
480,0.0005380566357530457,0.005795157855703313,1.0295308366564587e-20
481,0.00023352204713726531,5.9285350731263576e-21,0.0046160346746161604
482,0.006632775705626861,0.0005083066689153011,1.0295308366564587e-20
483,0.006886362735718032,0.0002078871556970249,0.00012876030448896562
484,0.0014459527035884294,0.007807141158837244,1.0295308366564587e-20
485,0.0021750105129099704,0.004551681881530531,1.0295308366564587e-20
486,0.0056854863260959185,0.003111326459715822,1.0295308366564587e-20
487,0.00412727141474407,0.0007787926663076827,1.0295308366564587e-20
488,0.00307656582115625,0.0059607284476422195,1.0295308366564587e-20
490,0.00384765414659891,0.013562693443701776,2.3815344333263876e-05
491,0.005802010989357625,0.0025752658583909852,3.3930865136224184e-05
492,0.0029848407358807174,0.009425367105786932,1.0295308366564587e-20
493,0.001056128046254871,0.006078177157877619,1.0295308366564587e-20
494,0.005986737550225338,0.0019001798667896083,1.0295308366564587e-20
495,0.0010017915975573406,0.005683996043554579,1.0295308366564587e-20
496,0.00678289998769062,0.0010504175779777955,1.809544132919139e-18
497,0.011441231963902817,0.0014823593269608453,0.00033373404965225125
498,0.003756887094067858,0.00635149935870442,9.800823658260963e-06
499,0.0002551641773051691,0.011764004109610678,1.0295308366564587e-20
500,0.0003756527857145461,0.008700322397976978,5.016138372051549e-05
501,0.0017841125831459146,0.004151319779268742,5.5642561010332956e-05
502,0.003001968584335132,5.9285350731263576e-21,0.00017648625990442256
503,0.005691824146927008,0.001077867403017722,7.405328152341354e-05
504,0.0036271999678878734,0.00046248050373955016,1.626746463442094e-05
505,0.004297991854441973,0.006082657968171284,1.0295308366564587e-20
507,0.006737768460068759,0.0021263681142260327,0.00011973865671533304
508,0.0022963663884113983,0.004666905856114885,1.0295308366564587e-20
509,0.006010288574836208,0.0012605686208395101,1.0295308366564587e-20
511,0.007402211352205141,0.00037868830712707623,0.00012933426610373276
513,0.0007073173482454678,0.005715055540896114,2.9759855603248083e-16
514,0.005403356450283294,0.007317572223875472,1.6170025216960575e-05
515,0.0015667356728626134,0.005507823603003025,1.0295308366564587e-20
516,0.000791031209220911,0.0027927631900785434,3.731699505402647e-05
517,0.004565480824195098,0.0062438425104180875,1.7981075013576005e-05
518,0.00451496695386509,0.005276621631704239,0.00018262844390491722
519,0.013260696778148886,0.01470937464487144,4.354188906762058e-05
520,0.0012292373325054169,0.015986972072188153,1.0295308366564587e-20
522,0.0004023762585277108,0.005223438235212291,6.42166855058659e-05
523,0.006548923535080325,0.007140241737222601,1.0295308366564587e-20
524,0.0022693709545725895,0.00965575127587844,1.0295308366564587e-20
525,0.0023626234539320043,0.0029324707835112155,1.0295308366564587e-20
526,0.0034776717448754507,0.004704293930398764,1.0862287113445697e-17
527,0.00460210555830937,0.004727517115897086,2.6507834277874875e-16
528,0.002996182942554951,0.0031192630228602572,4.014607557820036e-05
529,0.0010739397103875293,0.0069329082576810265,1.0295308366564587e-20
530,0.001594054659022417,0.0049962191340200985,1.0295308366564587e-20
531,0.0050132356672656616,1.6452922029535225e-12,0.0010761746796800024
532,0.0016960437401890647,8.83297330251744e-06,0.005191533875637426
533,0.0038923571386762883,0.006672050351821053,1.0295308366564587e-20
534,0.0021757856394383425,0.0001255984331648678,0.00020653986847123443
536,0.004041059573468439,0.0028282673397799344,4.2784345095293404e-19
537,0.004643119630233717,0.0015927842334353707,1.0295308366564587e-20
539,0.00022342158820099286,8.400886779540394e-06,0.011921992434264115
540,0.0050854297842378325,0.0028161620811329485,1.0295308366564587e-20
546,0.004307278611572817,0.002875541366282773,3.972601295257593e-05
2000,0.0003463961116594851,1.8134137419658456e-05,0.00879674085930886
2001,5.062864405842359e-05,5.9285350731263576e-21,0.0019104301513872043
2002,0.0002018043755305108,7.338377904395826e-06,0.01100271805571043
2003,0.0042160681434744,0.0007253930315756464,2.304335254805232e-05
2004,0.003732137235345239,9.004383151478971e-05,0.0004296896436843541
2005,1.6856613997532178e-06,5.9285350731263576e-21,0.0005079348658287601
2006,4.3366125118053624e-05,0.01575931252978395,1.0295308366564587e-20
2008,0.005054139549165671,0.00023278735471205588,1.0295308366564587e-20
2009,0.0020807927537491674,5.9285350731263576e-21,0.00012746254470294538
2010,0.003879070331678699,1.7419238501577663e-05,0.0006200593027811719
2012,0.003861568358818902,0.002019757297444936,0.00011813423803502517
2017,0.001185400144870869,0.0032944366650681004,5.65633865375645e-05
2021,0.0017782472912414838,0.007482025996770514,1.0295308366564587e-20
2022,0.00015364776241218674,0.0018927501642923533,3.5230925218992986e-05
2023,0.00015010154209033007,0.0038681703893183755,1.1152275388404813e-05
3002,0.008204043350507215,0.0003253940708003544,3.6163345450763135e-05
3016,4.527185482710734e-05,8.177738637186817e-05,0.012487050017881477
3041,5.9389996379544496e-21,3.2018404625623634e-06,0.0010094216769261145
3042,7.252612702851986e-06,5.9285350731263576e-21,0.0017757120451270727
3043,5.9389996379544496e-21,5.9285350731263576e-21,0.0010165468232733535
3044,5.9389996379544496e-21,5.9285350731263576e-21,0.0007860507412520689
3046,4.343174223023459e-06,3.6614200322494186e-06,0.0014621564472917644
3047,5.9389996379544496e-21,5.9285350731263576e-21,0.001710990147311835
3048,5.9389996379544496e-21,5.9285350731263576e-21,0.0011199745523854672
3049,3.235336376527983e-06,5.9285350731263576e-21,0.0019294931941831485
3050,5.9389996379544496e-21,3.3528498788781726e-06,0.0018896988635516562
3052,5.9389996379544496e-21,6.576942323658889e-06,0.0033748385994243936
3053,2.978195229168385e-06,5.9285350731263576e-21,0.0010882492093448473
3054,5.9389996379544496e-21,5.9285350731263576e-21,0.0015898319503519311
3055,2.0526568231396353e-19,4.0254260908147276e-07,0.0016509933006308873
3056,5.9389996379544496e-21,5.9285350731263576e-21,0.0014184374278232834
3057,5.9389996379544496e-21,5.9285350731263576e-21,0.0022842752743904124
3058,5.13008164828064e-06,5.9285350731263576e-21,0.0017037931596043479
3059,5.9389996379544496e-21,5.9285350731263576e-21,0.0011554354880810498
3060,3.0025067574755286e-07,5.9285350731263576e-21,0.001739427818198018
3061,3.065485194647372e-06,5.9285350731263576e-21,0.0009076654841109281
3062,5.9389996379544496e-21,5.9285350731263576e-21,0.0020833299721154477
3063,5.9389996379544496e-21,1.1047629036125516e-06,0.0015548676446095699
3064,2.1802993424257287e-05,5.9285350731263576e-21,0.004579333554566835
3065,4.741292744332688e-06,5.9285350731263576e-21,0.0014954221987866065
3066,2.1561766214993074e-05,5.9285350731263576e-21,0.002334370209460983
3067,3.5176430479392604e-06,2.2243945215566113e-05,0.0023192528820469537
3068,3.692346918872971e-05,5.9285350731263576e-21,0.0022242345085425226
3069,5.9389996379544496e-21,5.9285350731263576e-21,0.0014273026617471784
3070,2.5712151037440313e-05,5.9285350731263576e-21,0.0013172158743279874
3071,1.1193540362967341e-05,6.538050288535067e-06,0.0017288228979878127
3072,3.334883485651151e-06,6.153822593667886e-06,0.0015312537232402613
3073,6.864995011527323e-06,3.7926593951418957e-06,0.0020671727628899777
3074,7.267437941506892e-05,3.85935099374506e-06,0.004683591801738605
3075,5.9389996379544496e-21,5.9285350731263576e-21,0.0010963339285884124
3076,1.8790042941842752e-06,5.9285350731263576e-21,0.0025698613658399288
3077,0.00011039776089698605,5.476915445955077e-06,0.0033906310665756936
3078,3.6357380188011537e-05,5.9285350731263576e-21,0.005896525353120101
3079,8.788256128978217e-05,5.9285350731263576e-21,0.003045974963835988
3080,6.089681669619162e-05,5.9285350731263576e-21,0.00288595740731077
3081,6.585552936798583e-05,4.378889835403005e-06,0.002027458100782834
3082,0.00010989350033669601,5.9285350731263576e-21,0.004084355371646437
3083,4.4350237693971704e-05,1.2831075552955684e-06,0.0026252919957388187
3084,8.971298568584506e-06,1.453534989122187e-06,0.0030308784195501844
3085,0.00011626968949609196,5.9285350731263576e-21,0.0038154476696789126
3086,5.9389996379544496e-21,7.495021460540114e-06,0.006785910846066272
3087,5.458170331312139e-05,5.9285350731263576e-21,0.0055187001496002815
3088,6.226847456818966e-05,5.9285350731263576e-21,0.0021952960205242743
3089,1.4622283501554821e-05,5.9285350731263576e-21,0.0008677807665845584
3090,1.9365009980745487e-05,5.9285350731263576e-21,0.01252866645937984
3091,3.2183288933297362e-06,5.9285350731263576e-21,0.002106859409167906
3092,3.0161308240802912e-05,5.9285350731263576e-21,0.008058984310678785
3093,3.8745884431106804e-05,1.0256972797712443e-05,0.01337666674380591
3094,1.4092570393807326e-05,5.9285350731263576e-21,0.001960165845376002
3095,5.9389996379544496e-21,5.9285350731263576e-21,0.0017080350693372023
3096,5.315899128350878e-05,5.9285350731263576e-21,0.004643359929502455
3098,1.8510680811252853e-05,5.9285350731263576e-21,0.002410691654625636
3099,5.9389996379544496e-21,5.745380171425953e-06,0.001715935232978017
3100,5.9389996379544496e-21,4.540013934991653e-05,0.004112910566567169
3101,2.415375784402263e-05,5.9285350731263576e-21,0.003648636691029019
3102,5.895383461787511e-06,5.9285350731263576e-21,0.00279137936530003
3103,4.7925299607137764e-05,5.9285350731263576e-21,0.0031172574508400463
3105,9.676938929408456e-06,2.582249471615644e-06,0.0016545969460386425
3106,9.613645203143163e-06,5.9285350731263576e-21,0.004698397653862738
3107,2.8894838405138766e-05,1.1857209500125329e-05,0.008551474725988195
3108,3.123947275412726e-06,1.1466557995251439e-12,0.006507321559283724
3109,5.9389996379544496e-21,2.9252267904462504e-06,0.003929654257426914
3110,5.9389996379544496e-21,1.5918126133016157e-05,0.005992936077511268
3111,5.9389996379544496e-21,4.297064255277276e-06,0.0035306210327604743
3112,4.2160688648479234e-05,1.6656697177894372e-05,0.009614545888681861
3113,1.3731822875685888e-05,1.1713361743767044e-05,0.005901109564477791
3114,5.9389996379544496e-21,5.9285350731263576e-21,0.001710990147311834
3115,5.9389996379544496e-21,4.5708683395516436e-05,0.0050076129054085015
3116,5.9389996379544496e-21,5.4455361475345946e-05,0.0053191173967733684
3117,5.9389996379544496e-21,7.818476934370384e-05,0.0033159601048897364
3118,5.9389996379544496e-21,8.087326190296921e-05,0.004223096286416187
3119,5.9389996379544496e-21,4.419243114775342e-05,0.010265115792328082
3120,5.9389996379544496e-21,4.689057880189498e-06,0.0018601296767599567
3121,1.1879405925203494e-05,0.00022168957119695682,0.0016080172086062941
3122,5.9389996379544496e-21,0.00010345836143937581,0.0021249671457913093
3123,6.925516771461016e-06,0.00016435019166468874,0.0009797493186536564
3124,5.9389996379544496e-21,0.00021279622155465967,0.004035905176333107
3125,5.9389996379544496e-21,0.00016192232601405456,0.002970041083741293
3126,8.229146961907259e-07,0.0004424730359626577,0.0032764773676400003
3127,5.9389996379544496e-21,4.4368437753826954e-05,0.0010862517821398348
3128,5.9389996379544496e-21,0.00016377214493527452,0.0004807050015573506
3129,2.0659653307625103e-05,0.0019530253915891259,0.003062499186054655
3131,2.448262891095793e-05,0.002575356624574204,2.3369941823187486e-05
3132,9.810908134199102e-05,0.004562743107993724,2.7888062786478193e-06
3134,0.00011115019701172599,0.004749428938062657,1.0295308366564587e-20
3135,0.0001262891498029284,0.004183103305035219,1.915754713640928e-05
3137,3.655170939648438e-18,0.008437649667100878,1.0295308366564587e-20
3139,8.617905415616236e-06,0.00344356720270677,1.0295308366564587e-20
3140,0.00011416361521729395,0.007285646598383801,7.48009788953878e-05
3141,0.00038729480646827687,0.013803524991058509,0.00016071738182046755
3142,0.00040859643187336466,0.006682613620581031,0.0002928249490455604
3143,5.9389996379544496e-21,0.006947715306621315,1.0295308366564587e-20
3144,5.9389996379544496e-21,0.0017608315169300945,6.995819966381239e-16
3145,1.4064824087087994e-05,0.0039377790703499956,1.0295308366564587e-20
3146,4.4828211065220076e-05,0.0034109148813017288,3.4481795720728155e-06
3147,1.6182534849010247e-05,0.00805923752024377,1.6741219171470155e-05
3148,3.358731073815787e-05,0.0036827942883685336,1.9289005801366008e-05
3150,1.1120485772772512e-07,0.003657858907309099,7.476209139691483e-05
3151,3.982612386837511e-06,0.004052839080593791,1.0295308366564587e-20
3152,3.366390713768868e-05,0.0022543867924015902,3.246699531984337e-06
3153,3.487260028365645e-05,0.002269235065707618,7.0956229977839355e-06
3154,3.375479181039997e-05,0.00029036183672504986,1.0295308366564587e-20
3155,4.7656202375489555e-05,0.005969052275832333,4.7889121565295396e-05
3156,3.983322909510496e-05,0.009226094488274189,3.928238908299443e-05
3157,4.281213803562256e-06,0.0020358920103671118,4.87427716720789e-05
