,0,1,2,3,4
3285,0.0025446446910068264,0.020431351066448743,0.0013881949289036633,0.0019690818472704597,5.023319604899055e-20
3286,0.0009209549992964002,0.002065604316275791,0.002054576601532822,0.01692204582865577,5.023319604899055e-20
3288,0.0013470774123592354,0.0010762530698816461,0.0002768166255445961,0.018078369551152634,5.023319604899055e-20
3289,0.0005407107243127235,0.008591684289310798,0.0008952224772515646,0.00048368973551853994,5.023319604899055e-20
3290,4.034472900856973e-20,0.0004537907832656911,0.00014513326791322026,0.018316768391876695,5.023319604899055e-20
3292,5.849854861935199e-05,0.002236778586841899,0.0222618101095016,0.0017174908864800917,5.023319604899055e-20
3293,0.00013006638382582456,0.023145235833644032,0.0007060461417147852,0.0007780156689638381,0.00019573638867472273
3294,0.0011699599561830868,0.003438944495583358,0.0043789888527591605,0.0109215163326798,5.023319604899055e-20
3295,3.4750082089282777e-06,0.011431946231929353,0.029779227894157462,0.003646586217478675,5.023319604899055e-20
3301,6.6573379059404285e-15,0.026425420154231806,0.0022711786267130417,0.0022453624734097358,5.023319604899055e-20
3302,4.034472900856973e-20,0.0018078176878661319,0.0006959030028353549,0.0002587677827613439,5.023319604899055e-20
3305,0.0007156713771356314,0.0014460350688792803,0.0013830885680701478,0.02075018999050171,5.023319604899055e-20
3307,0.00044425766868388836,0.01829963201935909,0.00030595004584166454,0.000612159805824255,5.023319604899055e-20
3309,4.034472900856973e-20,0.00046588353080252904,0.0002384754948885152,0.006544675215540665,1.8542332465397318e-05
3312,5.458196585089027e-05,4.296746178828011e-20,6.356450923864862e-05,0.018363308128749065,0.0006416243439605439
3314,4.034472900856973e-20,0.012198104518005081,0.0005187035166655708,0.001048005155703962,2.0055724487642947e-05
3316,8.584025317520197e-05,0.008168590468528705,0.0004149015630137135,0.0011147559543536246,5.023319604899055e-20
3320,0.0004353318112024135,0.0035681598173752283,0.009771168885913195,0.0006187833899693269,5.023319604899055e-20
3323,0.00026485576666457653,0.012818305764563172,0.007081707684232372,0.001357897544666647,5.023319604899055e-20
3325,0.0005291334362515918,0.0027788449857088994,0.000552472417382268,0.012102316923843249,5.023319604899055e-20
3327,4.034472900856973e-20,0.0002910999521252248,0.00038995089099011905,0.0030588996946777527,5.023319604899055e-20
3328,4.034472900856973e-20,0.00870465547218527,0.0031493878219239087,0.0010653104689132358,5.023319604899055e-20
3331,3.335606963951999e-07,0.012132987788044022,0.00028532482583310795,5.489626647509374e-20,0.0001136214651342455
3336,0.00015716892094356954,0.005711680112038532,0.009278657220491865,0.009728780994152047,0.0008900575903439355
3338,4.034472900856973e-20,0.00024019982718089647,0.00031340738043900124,0.003285231001815914,5.648923216329234e-05
3341,8.782130173303244e-07,0.008467345063494669,0.00817777711977707,0.001542384036298437,5.023319604899055e-20
3343,4.034472900856973e-20,0.008108463095067207,0.0017753153279236066,0.0012397737585174277,5.023319604899055e-20
3345,4.034472900856973e-20,0.0020927785327167782,0.005981411205383246,0.006775744775727769,0.0017305047867462772
3350,0.0003658850923696337,0.01952860711532304,0.0006292201017009319,0.0018314233190036893,5.023319604899055e-20
3351,4.034472900856973e-20,0.0001147029009153334,4.459861457541377e-20,0.014559785032644797,5.023319604899055e-20
3355,0.0005336284818143727,0.000915530539235574,0.006183901318597937,0.003946372218846499,0.001833801959328676
3356,0.0034803399831841776,0.008335676308826116,0.0003933026511055394,0.0003454274410417532,0.001547920987167934
3357,4.034472900856973e-20,0.015779453617815402,0.0017966741145389689,0.0008015736901325743,5.023319604899055e-20
3359,4.034472900856973e-20,0.0013519672789409705,0.005396823030005838,0.0032513567648692282,0.002243315715616213
3360,0.0015840583169481036,0.021059993719826003,0.0015618939096449958,0.0014278907712519408,3.330588999026814e-05
3362,0.0014034338052325529,0.0015404783060223696,0.010687831597352938,0.004203686642018189,0.0006813149275678357
3363,4.034472900856973e-20,0.0015720849903814638,0.002353410184992654,0.004880969890237826,0.00016169292726907813
3366,8.183581060820594e-05,0.009186413998245636,0.00044322110652861323,0.00021970951292159282,5.023319604899055e-20
3367,4.034472900856973e-20,0.0009145859298519976,0.009535986466371065,0.0009308163657054283,0.000328724000804425
3370,0.0019971070962959293,0.0007815709062678326,0.0010176599809578505,0.011441561457527127,5.023319604899055e-20
3372,0.0031836965451878655,4.296746178828011e-20,0.0014971746295574942,0.022625727366244897,0.0009597503786593365
3374,3.384219492820358e-05,0.005598624324856554,0.058046703906869855,0.003261152922516456,5.023319604899055e-20
3375,0.0020630515953006627,0.001346901909458413,0.0021269212966104774,0.0059961369320278325,5.023319604899055e-20
3376,0.0019941859064260647,0.0001912155350003731,0.000368565213807925,0.006091354559880102,0.0015726792993368027
3378,0.0010737439691416702,0.0011159000907161147,0.004343528840878724,0.013917770857396006,0.0023194129051498343
3379,4.034472900856973e-20,0.00040978121863416704,0.00031392553813915146,0.009959221947357214,5.023319604899055e-20
3383,4.034472900856973e-20,0.031962266638835536,0.004233938669429854,0.0031224990791266097,0.0008610959169646699
3387,4.034472900856973e-20,0.0005879092129921181,0.0033398095665842973,0.0037698856410302455,0.00010179662601487145
3390,4.034472900856973e-20,0.0009064610738627738,0.0018091580080207821,0.00795828116559983,4.909712959698004e-05
3391,4.034472900856973e-20,2.2925149618171214e-18,0.0003047925008764199,0.005304918089843154,9.58729428096822e-06
3400,1.7480491175980357e-18,0.004188618782208101,0.005499824923277009,0.0070510291095385955,6.956056664973738e-06
3424,4.034472900856973e-20,0.0013683993954196796,0.0006280113994665036,0.002290823144559035,5.023319604899055e-20
3425,4.034472900856973e-20,0.00018651763689924355,0.0004188930206332817,0.008089323036232809,0.00010326233250077747
3434,0.0010494589035519013,0.016336335992864357,0.0003991395581253232,0.000618714253269266,5.023319604899055e-20
